frame.time_epoch,ip.src,ip.dst,udp.srcport,udp.dstport,udp.length,coap.code,coap.type,coap.mid,coap.token,coap.opt.uri_path_recon,,,,,frame.xtime
1552500533,192.168.10.107,192.168.10.106,5683,39847,12,0,2,50526,,,,,,,1552500387
1552500533,192.168.10.107,192.168.10.106,44324,5683,37,3,0,63016,,/floor_1_light,,,,,1552500387
1552500533,192.168.10.107,192.168.10.106,44324,5683,37,3,0,63016,,/floor_1_light,,,,,1552500387
1552500533,192.168.10.106,192.168.10.108,56104,5683,12,69,0,36592,,,,,,,1552500387
1552500533,192.168.10.106,192.168.10.108,56104,5683,12,69,0,36592,,,,,,,1552500387
1552500534,192.168.10.108,192.168.10.106,5683,56104,12,0,2,36592,,,,,,,1552500388
1552500534,192.168.10.108,192.168.10.106,5683,56104,12,0,2,36592,,,,,,,1552500388
1552500534,192.168.10.106,192.168.10.108,5683,55696,12,68,2,49886,,,,,,,1552500388
1552500534,192.168.10.106,192.168.10.108,5683,55696,12,68,2,49886,,,,,,,1552500388
1552500534,192.168.10.106,192.168.10.107,45798,5683,12,69,0,59879,,,,,,,1552500388
1552500534,192.168.10.106,192.168.10.107,45798,5683,12,69,0,59879,,,,,,,1552500388
1552500534,192.168.10.107,192.168.10.106,5683,45798,12,0,2,59879,,,,,,,1552500388
1552500534,192.168.10.107,192.168.10.106,5683,45798,12,0,2,59879,,,,,,,1552500388
1552500534,192.168.10.106,192.168.10.108,40208,5683,12,69,0,25650,,,,,,,1552500388
1552500534,192.168.10.106,192.168.10.108,40208,5683,12,69,0,25650,,,,,,,1552500388
1552500534,192.168.10.108,192.168.10.106,5683,40208,12,0,2,25650,,,,,,,1552500388
1552500534,192.168.10.108,192.168.10.106,5683,40208,12,0,2,25650,,,,,,,1552500388
1552500534,192.168.10.106,192.168.10.107,5683,44324,12,68,2,63016,,,,,,,1552500388
1552500534,192.168.10.106,192.168.10.107,5683,44324,12,68,2,63016,,,,,,,1552500388
1552500534,192.168.10.108,192.168.10.106,54167,5683,29,3,0,56748,,/floor_1_temp,,,,,1552500388
1552500534,192.168.10.108,192.168.10.106,54167,5683,29,3,0,56748,,/floor_1_temp,,,,,1552500388
1552500534,192.168.10.106,192.168.10.107,42136,5683,12,69,0,5612,,,,,,,1552500388
1552500534,192.168.10.106,192.168.10.107,42136,5683,12,69,0,5612,,,,,,,1552500388
1552500534,192.168.10.107,192.168.10.106,5683,42136,12,0,2,5612,,,,,,,1552500388
1552500534,192.168.10.107,192.168.10.106,5683,42136,12,0,2,5612,,,,,,,1552500388
1552500534,192.168.10.106,192.168.10.108,51793,5683,12,69,0,41399,,,,,,,1552500388
1552500534,192.168.10.106,192.168.10.108,51793,5683,12,69,0,41399,,,,,,,1552500388
1552500535,192.168.10.108,192.168.10.106,5683,51793,12,0,2,41399,,,,,,,1552500389
1552500535,192.168.10.108,192.168.10.106,5683,51793,12,0,2,41399,,,,,,,1552500389
1552500535,192.168.10.106,192.168.10.108,5683,54167,12,68,2,56748,,,,,,,1552500389
1552500535,192.168.10.106,192.168.10.108,5683,54167,12,68,2,56748,,,,,,,1552500389
1552500535,192.168.10.106,192.168.10.107,59063,5683,12,69,0,7847,,,,,,,1552500389
1552500535,192.168.10.106,192.168.10.107,59063,5683,12,69,0,7847,,,,,,,1552500389
1552500535,192.168.10.107,192.168.10.106,5683,59063,12,0,2,7847,,,,,,,1552500389
1552500535,192.168.10.107,192.168.10.106,5683,59063,12,0,2,7847,,,,,,,1552500389
1552500535,192.168.10.107,192.168.10.106,35827,5683,38,3,0,61143,,/floor_1_light,,,,,1552500389
1552500535,192.168.10.107,192.168.10.106,35827,5683,38,3,0,61143,,/floor_1_light,,,,,1552500389
1552500535,192.168.10.106,192.168.10.108,38922,5683,12,69,0,55965,,,,,,,1552500389
1552500535,192.168.10.106,192.168.10.108,38922,5683,12,69,0,55965,,,,,,,1552500389
1552500535,192.168.10.108,192.168.10.106,5683,38922,12,0,2,55965,,,,,,,1552500389
1552500535,192.168.10.108,192.168.10.106,5683,38922,12,0,2,55965,,,,,,,1552500389
1552500535,192.168.10.106,192.168.10.107,5683,35827,12,68,2,61143,,,,,,,1552500389
1552500535,192.168.10.106,192.168.10.107,5683,35827,12,68,2,61143,,,,,,,1552500389
1552500535,192.168.10.106,192.168.10.107,60272,5683,12,69,0,48474,,,,,,,1552500389
1552500535,192.168.10.106,192.168.10.107,60272,5683,12,69,0,48474,,,,,,,1552500389
1552500535,192.168.10.107,192.168.10.106,5683,60272,12,0,2,48474,,,,,,,1552500389
1552500535,192.168.10.107,192.168.10.106,5683,60272,12,0,2,48474,,,,,,,1552500389
1552500535,192.168.10.106,192.168.10.108,58267,5683,12,69,0,53079,,,,,,,1552500389
1552500535,192.168.10.106,192.168.10.108,58267,5683,12,69,0,53079,,,,,,,1552500389
1552500535,192.168.10.108,192.168.10.106,5683,58267,12,0,2,53079,,,,,,,1552500389
1552500535,192.168.10.108,192.168.10.106,5683,58267,12,0,2,53079,,,,,,,1552500389
1552500536,192.168.10.106,192.168.10.107,56203,5683,12,69,0,59421,,,,,,,1552500390
1552500536,192.168.10.106,192.168.10.107,56203,5683,12,69,0,59421,,,,,,,1552500390
1552500536,192.168.10.107,192.168.10.106,5683,56203,12,0,2,59421,,,,,,,1552500390
1552500536,192.168.10.107,192.168.10.106,5683,56203,12,0,2,59421,,,,,,,1552500390
1552500536,192.168.10.106,192.168.10.108,56747,5683,12,69,0,29861,,,,,,,1552500390
1552500536,192.168.10.106,192.168.10.108,56747,5683,12,69,0,29861,,,,,,,1552500390
1552500536,192.168.10.108,192.168.10.106,5683,56747,12,0,2,29861,,,,,,,1552500390
1552500536,192.168.10.108,192.168.10.106,5683,56747,12,0,2,29861,,,,,,,1552500390
1552500537,192.168.10.106,192.168.10.107,60408,5683,12,69,0,43635,,,,,,,1552500391
1552500537,192.168.10.106,192.168.10.107,60408,5683,12,69,0,43635,,,,,,,1552500391
1552500537,192.168.10.107,192.168.10.106,5683,60408,12,0,2,43635,,,,,,,1552500391
1552500537,192.168.10.107,192.168.10.106,5683,60408,12,0,2,43635,,,,,,,1552500391
1552500537,192.168.10.106,192.168.10.108,43845,5683,12,69,0,58342,,,,,,,1552500391
1552500537,192.168.10.106,192.168.10.108,43845,5683,12,69,0,58342,,,,,,,1552500391
1552500537,192.168.10.108,192.168.10.106,5683,43845,12,0,2,58342,,,,,,,1552500391
1552500537,192.168.10.108,192.168.10.106,5683,43845,12,0,2,58342,,,,,,,1552500391
1552500539,192.168.10.106,192.168.10.107,34561,5683,12,69,0,26253,,,,,,,1552500392
1552500539,192.168.10.106,192.168.10.107,34561,5683,12,69,0,26253,,,,,,,1552500392
1552500539,192.168.10.107,192.168.10.106,5683,34561,12,0,2,26253,,,,,,,1552500392
1552500539,192.168.10.107,192.168.10.106,5683,34561,12,0,2,26253,,,,,,,1552500392
1552500539,192.168.10.106,192.168.10.108,34716,5683,12,69,0,19659,,,,,,,1552500392
1552500539,192.168.10.106,192.168.10.108,34716,5683,12,69,0,19659,,,,,,,1552500392
1552500539,192.168.10.108,192.168.10.106,5683,34716,12,0,2,19659,,,,,,,1552500392
1552500539,192.168.10.108,192.168.10.106,5683,34716,12,0,2,19659,,,,,,,1552500392
1552500540,192.168.10.106,192.168.10.107,32893,5683,12,69,0,41307,,,,,,,1552500393
1552500540,192.168.10.106,192.168.10.107,32893,5683,12,69,0,41307,,,,,,,1552500393
1552500540,192.168.10.107,192.168.10.106,5683,32893,12,0,2,41307,,,,,,,1552500393
1552500540,192.168.10.107,192.168.10.106,5683,32893,12,0,2,41307,,,,,,,1552500393
1552500540,192.168.10.106,192.168.10.108,53624,5683,12,69,0,10084,,,,,,,1552500393
1552500540,192.168.10.106,192.168.10.108,53624,5683,12,69,0,10084,,,,,,,1552500393
1552500540,192.168.10.108,192.168.10.106,5683,53624,12,0,2,10084,,,,,,,1552500393
1552500540,192.168.10.108,192.168.10.106,5683,53624,12,0,2,10084,,,,,,,1552500393
1552500541,192.168.10.106,192.168.10.107,50550,5683,12,69,0,10991,,,,,,,1552500394
1552500541,192.168.10.106,192.168.10.107,50550,5683,12,69,0,10991,,,,,,,1552500394
1552500541,192.168.10.107,192.168.10.106,5683,50550,12,0,2,10991,,,,,,,1552500394
1552500541,192.168.10.107,192.168.10.106,5683,50550,12,0,2,10991,,,,,,,1552500394
1552500541,192.168.10.106,192.168.10.108,50134,5683,12,69,0,57176,,,,,,,1552500394
1552500541,192.168.10.106,192.168.10.108,50134,5683,12,69,0,57176,,,,,,,1552500394
1552500541,192.168.10.108,192.168.10.106,5683,50134,12,0,2,57176,,,,,,,1552500394
1552500541,192.168.10.108,192.168.10.106,5683,50134,12,0,2,57176,,,,,,,1552500394
1552500542,192.168.10.108,192.168.10.106,56415,5683,29,3,0,15163,,/floor_1_temp,,,,,1552500395
1552500542,192.168.10.108,192.168.10.106,56415,5683,29,3,0,15163,,/floor_1_temp,,,,,1552500395
1552500542,192.168.10.106,192.168.10.107,56906,5683,12,69,0,44929,,,,,,,1552500395
1552500542,192.168.10.106,192.168.10.107,56906,5683,12,69,0,44929,,,,,,,1552500395
1552500542,192.168.10.107,192.168.10.106,5683,56906,12,0,2,44929,,,,,,,1552500395
1552500542,192.168.10.107,192.168.10.106,5683,56906,12,0,2,44929,,,,,,,1552500395
1552500542,192.168.10.106,192.168.10.108,43566,5683,12,69,0,17515,,,,,,,1552500395
1552500542,192.168.10.106,192.168.10.108,43566,5683,12,69,0,17515,,,,,,,1552500395
1552500543,192.168.10.108,192.168.10.106,5683,43566,12,0,2,17515,,,,,,,1552500396
1552500543,192.168.10.108,192.168.10.106,5683,43566,12,0,2,17515,,,,,,,1552500396
1552500543,192.168.10.106,192.168.10.108,5683,56415,12,68,2,15163,,,,,,,1552500396
1552500543,192.168.10.106,192.168.10.108,5683,56415,12,68,2,15163,,,,,,,1552500396
1552500543,192.168.10.106,192.168.10.107,40146,5683,12,69,0,19052,,,,,,,1552500396
1552500543,192.168.10.106,192.168.10.107,40146,5683,12,69,0,19052,,,,,,,1552500396
1552500543,192.168.10.107,192.168.10.106,5683,40146,12,0,2,19052,,,,,,,1552500396
1552500543,192.168.10.107,192.168.10.106,5683,40146,12,0,2,19052,,,,,,,1552500396
1552500543,192.168.10.107,192.168.10.106,58865,5683,37,3,0,11631,,/floor_1_light,,,,,1552500396
1552500543,192.168.10.107,192.168.10.106,58865,5683,37,3,0,11631,,/floor_1_light,,,,,1552500396
1552500543,192.168.10.106,192.168.10.108,39479,5683,12,69,0,40279,,,,,,,1552500396
1552500543,192.168.10.106,192.168.10.108,39479,5683,12,69,0,40279,,,,,,,1552500396
1552500543,192.168.10.108,192.168.10.106,5683,39479,12,0,2,40279,,,,,,,1552500396
1552500543,192.168.10.108,192.168.10.106,5683,39479,12,0,2,40279,,,,,,,1552500396
1552500543,192.168.10.106,192.168.10.107,5683,58865,12,68,2,11631,,,,,,,1552500396
1552500543,192.168.10.106,192.168.10.107,5683,58865,12,68,2,11631,,,,,,,1552500396
1552500543,192.168.10.106,192.168.10.107,46305,5683,12,69,0,61575,,,,,,,1552500396
1552500543,192.168.10.106,192.168.10.107,46305,5683,12,69,0,61575,,,,,,,1552500396
1552500543,192.168.10.107,192.168.10.106,5683,46305,12,0,2,61575,,,,,,,1552500396
1552500543,192.168.10.107,192.168.10.106,5683,46305,12,0,2,61575,,,,,,,1552500396
1552500543,192.168.10.106,192.168.10.108,41799,5683,12,69,0,21064,,,,,,,1552500396
1552500543,192.168.10.106,192.168.10.108,41799,5683,12,69,0,21064,,,,,,,1552500396
1552500543,192.168.10.108,192.168.10.106,5683,41799,12,0,2,21064,,,,,,,1552500396
1552500543,192.168.10.108,192.168.10.106,5683,41799,12,0,2,21064,,,,,,,1552500396
1552500544,192.168.10.106,192.168.10.107,35553,5683,12,69,0,39984,,,,,,,1552500397
1552500544,192.168.10.106,192.168.10.107,35553,5683,12,69,0,39984,,,,,,,1552500397
1552500544,192.168.10.107,192.168.10.106,5683,35553,12,0,2,39984,,,,,,,1552500397
1552500544,192.168.10.107,192.168.10.106,5683,35553,12,0,2,39984,,,,,,,1552500397
1552500544,192.168.10.106,192.168.10.108,46254,5683,12,69,0,15714,,,,,,,1552500397
1552500544,192.168.10.106,192.168.10.108,46254,5683,12,69,0,15714,,,,,,,1552500397
1552500544,192.168.10.108,192.168.10.106,5683,46254,12,0,2,15714,,,,,,,1552500397
1552500544,192.168.10.108,192.168.10.106,5683,46254,12,0,2,15714,,,,,,,1552500397
1552500545,192.168.10.106,192.168.10.107,54200,5683,12,69,0,15492,,,,,,,1552500398
1552500545,192.168.10.106,192.168.10.107,54200,5683,12,69,0,15492,,,,,,,1552500398
1552500545,192.168.10.107,192.168.10.106,5683,54200,12,0,2,15492,,,,,,,1552500398
1552500545,192.168.10.107,192.168.10.106,5683,54200,12,0,2,15492,,,,,,,1552500398
1552500545,192.168.10.106,192.168.10.108,48365,5683,12,69,0,38160,,,,,,,1552500398
1552500545,192.168.10.106,192.168.10.108,48365,5683,12,69,0,38160,,,,,,,1552500398
1552500545,192.168.10.108,192.168.10.106,5683,48365,12,0,2,38160,,,,,,,1552500398
1552500545,192.168.10.108,192.168.10.106,5683,48365,12,0,2,38160,,,,,,,1552500398
1552500546,192.168.10.107,192.168.10.106,58950,5683,38,3,0,12809,,/floor_1_light,,,,,1552500399
1552500546,192.168.10.107,192.168.10.106,58950,5683,38,3,0,12809,,/floor_1_light,,,,,1552500399
1552500546,192.168.10.106,192.168.10.107,5683,58950,12,68,2,12809,,,,,,,1552500399
1552500546,192.168.10.106,192.168.10.107,5683,58950,12,68,2,12809,,,,,,,1552500399
1552500546,192.168.10.106,192.168.10.107,45867,5683,12,69,0,16406,,,,,,,1552500399
1552500546,192.168.10.106,192.168.10.107,45867,5683,12,69,0,16406,,,,,,,1552500399
1552500546,192.168.10.107,192.168.10.106,5683,45867,12,0,2,16406,,,,,,,1552500399
1552500546,192.168.10.107,192.168.10.106,5683,45867,12,0,2,16406,,,,,,,1552500399
1552500546,192.168.10.106,192.168.10.108,44983,5683,12,69,0,65498,,,,,,,1552500399
1552500546,192.168.10.106,192.168.10.108,44983,5683,12,69,0,65498,,,,,,,1552500399
1552500546,192.168.10.108,192.168.10.106,5683,44983,12,0,2,65498,,,,,,,1552500399
1552500546,192.168.10.108,192.168.10.106,5683,44983,12,0,2,65498,,,,,,,1552500399
1552500547,192.168.10.106,192.168.10.107,56694,5683,12,69,0,35867,,,,,,,1552500400
1552500547,192.168.10.106,192.168.10.107,56694,5683,12,69,0,35867,,,,,,,1552500400
1552500547,192.168.10.107,192.168.10.106,5683,56694,12,0,2,35867,,,,,,,1552500400
1552500547,192.168.10.107,192.168.10.106,5683,56694,12,0,2,35867,,,,,,,1552500400
1552500547,192.168.10.106,192.168.10.108,35797,5683,12,69,0,58080,,,,,,,1552500400
1552500547,192.168.10.106,192.168.10.108,35797,5683,12,69,0,58080,,,,,,,1552500400
1552500547,192.168.10.108,192.168.10.106,5683,35797,12,0,2,58080,,,,,,,1552500400
1552500547,192.168.10.108,192.168.10.106,5683,35797,12,0,2,58080,,,,,,,1552500400
1552500548,192.168.10.107,192.168.10.106,50675,5683,37,3,0,32407,,/floor_1_light,,,,,1552500401
1552500548,192.168.10.107,192.168.10.106,50675,5683,37,3,0,32407,,/floor_1_light,,,,,1552500401
1552500548,192.168.10.106,192.168.10.107,5683,50675,12,68,2,32407,,,,,,,1552500401
1552500548,192.168.10.106,192.168.10.107,5683,50675,12,68,2,32407,,,,,,,1552500401
1552500548,192.168.10.106,192.168.10.107,52278,5683,12,69,0,51606,,,,,,,1552500401
1552500548,192.168.10.106,192.168.10.107,52278,5683,12,69,0,51606,,,,,,,1552500401
1552500548,192.168.10.107,192.168.10.106,5683,52278,12,0,2,51606,,,,,,,1552500401
1552500548,192.168.10.107,192.168.10.106,5683,52278,12,0,2,51606,,,,,,,1552500401
1552500548,192.168.10.106,192.168.10.108,48655,5683,12,69,0,20389,,,,,,,1552500401
1552500548,192.168.10.106,192.168.10.108,48655,5683,12,69,0,20389,,,,,,,1552500401
1552500548,192.168.10.108,192.168.10.106,49283,5683,29,3,0,52574,,/floor_1_temp,,,,,1552500401
1552500548,192.168.10.108,192.168.10.106,49283,5683,29,3,0,52574,,/floor_1_temp,,,,,1552500401
1552500549,192.168.10.106,192.168.10.108,5683,49283,12,68,2,52574,,,,,,,1552500402
1552500549,192.168.10.106,192.168.10.108,5683,49283,12,68,2,52574,,,,,,,1552500402
1552500549,192.168.10.108,192.168.10.106,5683,48655,12,0,2,20389,,,,,,,1552500402
1552500549,192.168.10.108,192.168.10.106,5683,48655,12,0,2,20389,,,,,,,1552500402
1552500549,192.168.10.106,192.168.10.107,40857,5683,12,69,0,64431,,,,,,,1552500402
1552500549,192.168.10.106,192.168.10.107,40857,5683,12,69,0,64431,,,,,,,1552500402
1552500549,192.168.10.107,192.168.10.106,5683,40857,12,0,2,64431,,,,,,,1552500402
1552500549,192.168.10.107,192.168.10.106,5683,40857,12,0,2,64431,,,,,,,1552500402
1552500549,192.168.10.106,192.168.10.108,38745,5683,12,69,0,56740,,,,,,,1552500402
1552500549,192.168.10.106,192.168.10.108,38745,5683,12,69,0,56740,,,,,,,1552500402
1552500549,192.168.10.108,192.168.10.106,5683,38745,12,0,2,56740,,,,,,,1552500402
1552500549,192.168.10.108,192.168.10.106,5683,38745,12,0,2,56740,,,,,,,1552500402
1552500550,192.168.10.106,192.168.10.107,58839,5683,12,69,0,7484,,,,,,,1552500403
1552500550,192.168.10.106,192.168.10.107,58839,5683,12,69,0,7484,,,,,,,1552500403
1552500550,192.168.10.107,192.168.10.106,5683,58839,12,0,2,7484,,,,,,,1552500403
1552500550,192.168.10.107,192.168.10.106,5683,58839,12,0,2,7484,,,,,,,1552500403
1552500550,192.168.10.107,192.168.10.106,39369,5683,38,3,0,37179,,/floor_1_light,,,,,1552500403
1552500550,192.168.10.107,192.168.10.106,39369,5683,38,3,0,37179,,/floor_1_light,,,,,1552500403
1552500550,192.168.10.106,192.168.10.108,51995,5683,12,69,0,33511,,,,,,,1552500403
1552500550,192.168.10.106,192.168.10.108,51995,5683,12,69,0,33511,,,,,,,1552500403
1552500550,192.168.10.108,192.168.10.106,5683,51995,12,0,2,33511,,,,,,,1552500403
1552500550,192.168.10.108,192.168.10.106,5683,51995,12,0,2,33511,,,,,,,1552500403
1552500550,192.168.10.106,192.168.10.107,5683,39369,12,68,2,37179,,,,,,,1552500403
1552500550,192.168.10.106,192.168.10.107,5683,39369,12,68,2,37179,,,,,,,1552500403
1552500550,192.168.10.106,192.168.10.107,55378,5683,12,69,0,12100,,,,,,,1552500403
1552500550,192.168.10.106,192.168.10.107,55378,5683,12,69,0,12100,,,,,,,1552500403
1552500550,192.168.10.107,192.168.10.106,5683,55378,12,0,2,12100,,,,,,,1552500403
1552500550,192.168.10.107,192.168.10.106,5683,55378,12,0,2,12100,,,,,,,1552500403
1552500550,192.168.10.106,192.168.10.108,34273,5683,12,69,0,63316,,,,,,,1552500403
1552500550,192.168.10.106,192.168.10.108,34273,5683,12,69,0,63316,,,,,,,1552500403
1552500550,192.168.10.108,192.168.10.106,5683,34273,12,0,2,63316,,,,,,,1552500403
1552500550,192.168.10.108,192.168.10.106,5683,34273,12,0,2,63316,,,,,,,1552500403
1552500551,192.168.10.106,192.168.10.107,54755,5683,12,69,0,50899,,,,,,,1552500404
1552500551,192.168.10.106,192.168.10.107,54755,5683,12,69,0,50899,,,,,,,1552500404
1552500551,192.168.10.107,192.168.10.106,5683,54755,12,0,2,50899,,,,,,,1552500404
1552500551,192.168.10.107,192.168.10.106,5683,54755,12,0,2,50899,,,,,,,1552500404
1552500551,192.168.10.107,192.168.10.106,40800,5683,37,3,0,27364,,/floor_1_light,,,,,1552500404
1552500551,192.168.10.107,192.168.10.106,40800,5683,37,3,0,27364,,/floor_1_light,,,,,1552500404
1552500551,192.168.10.106,192.168.10.108,52257,5683,12,69,0,56625,,,,,,,1552500404
1552500551,192.168.10.106,192.168.10.108,52257,5683,12,69,0,56625,,,,,,,1552500404
1552500551,192.168.10.108,192.168.10.106,5683,52257,12,0,2,56625,,,,,,,1552500404
1552500551,192.168.10.108,192.168.10.106,5683,52257,12,0,2,56625,,,,,,,1552500404
1552500551,192.168.10.108,192.168.10.106,36082,5683,29,3,0,46513,,/floor_1_temp,,,,,1552500404
1552500551,192.168.10.108,192.168.10.106,36082,5683,29,3,0,46513,,/floor_1_temp,,,,,1552500404
1552500551,192.168.10.106,192.168.10.107,5683,40800,12,68,2,27364,,,,,,,1552500404
1552500551,192.168.10.106,192.168.10.107,5683,40800,12,68,2,27364,,,,,,,1552500404
1552500551,192.168.10.106,192.168.10.107,39042,5683,12,69,0,53047,,,,,,,1552500404
1552500551,192.168.10.106,192.168.10.107,39042,5683,12,69,0,53047,,,,,,,1552500404
1552500551,192.168.10.107,192.168.10.106,5683,39042,12,0,2,53047,,,,,,,1552500404
1552500551,192.168.10.107,192.168.10.106,5683,39042,12,0,2,53047,,,,,,,1552500404
1552500551,192.168.10.106,192.168.10.108,38034,5683,12,69,0,53718,,,,,,,1552500404
1552500551,192.168.10.106,192.168.10.108,38034,5683,12,69,0,53718,,,,,,,1552500404
1552500552,192.168.10.108,192.168.10.106,5683,38034,12,0,2,53718,,,,,,,1552500405
1552500552,192.168.10.108,192.168.10.106,5683,38034,12,0,2,53718,,,,,,,1552500405
1552500552,192.168.10.106,192.168.10.108,5683,36082,12,68,2,46513,,,,,,,1552500405
1552500552,192.168.10.106,192.168.10.108,5683,36082,12,68,2,46513,,,,,,,1552500405
1552500552,192.168.10.108,192.168.10.106,54835,5683,29,3,0,42283,,/floor_1_temp,,,,,1552500405
1552500552,192.168.10.108,192.168.10.106,54835,5683,29,3,0,42283,,/floor_1_temp,,,,,1552500405
1552500552,192.168.10.106,192.168.10.107,39284,5683,12,69,0,51367,,,,,,,1552500405
1552500552,192.168.10.106,192.168.10.107,39284,5683,12,69,0,51367,,,,,,,1552500405
1552500552,192.168.10.107,192.168.10.106,5683,39284,12,0,2,51367,,,,,,,1552500405
1552500552,192.168.10.107,192.168.10.106,5683,39284,12,0,2,51367,,,,,,,1552500405
1552500552,192.168.10.106,192.168.10.108,56941,5683,12,69,0,17217,,,,,,,1552500405
1552500552,192.168.10.106,192.168.10.108,56941,5683,12,69,0,17217,,,,,,,1552500405
1552500553,192.168.10.108,192.168.10.106,5683,56941,12,0,2,17217,,,,,,,1552500406
1552500553,192.168.10.108,192.168.10.106,5683,56941,12,0,2,17217,,,,,,,1552500406
1552500553,192.168.10.106,192.168.10.108,5683,54835,12,68,2,42283,,,,,,,1552500406
1552500553,192.168.10.106,192.168.10.108,5683,54835,12,68,2,42283,,,,,,,1552500406
1552500553,192.168.10.106,192.168.10.107,46700,5683,12,69,0,39880,,,,,,,1552500406
1552500553,192.168.10.106,192.168.10.107,46700,5683,12,69,0,39880,,,,,,,1552500406
1552500553,192.168.10.107,192.168.10.106,5683,46700,12,0,2,39880,,,,,,,1552500406
1552500553,192.168.10.107,192.168.10.106,5683,46700,12,0,2,39880,,,,,,,1552500406
1552500553,192.168.10.106,192.168.10.108,38100,5683,12,69,0,34499,,,,,,,1552500406
1552500553,192.168.10.106,192.168.10.108,38100,5683,12,69,0,34499,,,,,,,1552500406
1552500553,192.168.10.108,192.168.10.106,5683,38100,12,0,2,34499,,,,,,,1552500406
1552500553,192.168.10.108,192.168.10.106,5683,38100,12,0,2,34499,,,,,,,1552500406
1552500554,192.168.10.106,192.168.10.107,35229,5683,12,69,0,44964,,,,,,,1552500407
1552500554,192.168.10.106,192.168.10.107,35229,5683,12,69,0,44964,,,,,,,1552500407
1552500554,192.168.10.107,192.168.10.106,5683,35229,12,0,2,44964,,,,,,,1552500407
1552500554,192.168.10.107,192.168.10.106,5683,35229,12,0,2,44964,,,,,,,1552500407
1552500554,192.168.10.106,192.168.10.108,45513,5683,12,69,0,34832,,,,,,,1552500407
1552500554,192.168.10.106,192.168.10.108,45513,5683,12,69,0,34832,,,,,,,1552500407
1552500554,192.168.10.108,192.168.10.106,5683,45513,12,0,2,34832,,,,,,,1552500407
1552500554,192.168.10.108,192.168.10.106,5683,45513,12,0,2,34832,,,,,,,1552500407
1552500555,192.168.10.108,192.168.10.106,35552,5683,29,3,0,30044,,/floor_1_temp,,,,,1552500408
1552500555,192.168.10.108,192.168.10.106,35552,5683,29,3,0,30044,,/floor_1_temp,,,,,1552500408
1552500555,192.168.10.106,192.168.10.107,33391,5683,12,69,0,64275,,,,,,,1552500408
1552500555,192.168.10.106,192.168.10.107,33391,5683,12,69,0,64275,,,,,,,1552500408
1552500555,192.168.10.107,192.168.10.106,5683,33391,12,0,2,64275,,,,,,,1552500408
1552500555,192.168.10.107,192.168.10.106,5683,33391,12,0,2,64275,,,,,,,1552500408
1552500555,192.168.10.106,192.168.10.108,41717,5683,12,69,0,9488,,,,,,,1552500408
1552500555,192.168.10.106,192.168.10.108,41717,5683,12,69,0,9488,,,,,,,1552500408
1552500556,192.168.10.108,192.168.10.106,5683,41717,12,0,2,9488,,,,,,,1552500409
1552500556,192.168.10.108,192.168.10.106,5683,41717,12,0,2,9488,,,,,,,1552500409
1552500556,192.168.10.106,192.168.10.108,5683,35552,12,68,2,30044,,,,,,,1552500409
1552500556,192.168.10.106,192.168.10.108,5683,35552,12,68,2,30044,,,,,,,1552500409
1552500556,192.168.10.106,192.168.10.107,39599,5683,12,69,0,48254,,,,,,,1552500409
1552500556,192.168.10.106,192.168.10.107,39599,5683,12,69,0,48254,,,,,,,1552500409
1552500556,192.168.10.107,192.168.10.106,5683,39599,12,0,2,48254,,,,,,,1552500409
1552500556,192.168.10.107,192.168.10.106,5683,39599,12,0,2,48254,,,,,,,1552500409
1552500556,192.168.10.106,192.168.10.108,54808,5683,12,69,0,7275,,,,,,,1552500409
1552500556,192.168.10.106,192.168.10.108,54808,5683,12,69,0,7275,,,,,,,1552500409
1552500556,192.168.10.108,192.168.10.106,5683,54808,12,0,2,7275,,,,,,,1552500409
1552500556,192.168.10.108,192.168.10.106,5683,54808,12,0,2,7275,,,,,,,1552500409
1552500557,192.168.10.106,192.168.10.107,60065,5683,12,69,0,14016,,,,,,,1552500410
1552500557,192.168.10.106,192.168.10.107,60065,5683,12,69,0,14016,,,,,,,1552500410
1552500557,192.168.10.107,192.168.10.106,5683,60065,12,0,2,14016,,,,,,,1552500410
1552500557,192.168.10.107,192.168.10.106,5683,60065,12,0,2,14016,,,,,,,1552500410
1552500557,192.168.10.106,192.168.10.108,40675,5683,12,69,0,61117,,,,,,,1552500410
1552500557,192.168.10.106,192.168.10.108,40675,5683,12,69,0,61117,,,,,,,1552500410
1552500557,192.168.10.108,192.168.10.106,5683,40675,12,0,2,61117,,,,,,,1552500410
1552500557,192.168.10.108,192.168.10.106,5683,40675,12,0,2,61117,,,,,,,1552500410
1552500557,192.168.10.101,192.168.10.106,33780,5683,36,1,0,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500410
1552500557,192.168.10.106,192.168.10.101,5683,33780,268,69,2,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500410
1552500557,192.168.10.106,192.168.10.101,5683,33780,268,69,2,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500410
1552500557,192.168.10.106,192.168.10.107,37333,5683,12,69,0,47261,,,,,,,1552500410
1552500557,192.168.10.106,192.168.10.107,37333,5683,12,69,0,47261,,,,,,,1552500410
1552500557,192.168.10.107,192.168.10.106,5683,37333,12,0,2,47261,,,,,,,1552500410
1552500557,192.168.10.107,192.168.10.106,5683,37333,12,0,2,47261,,,,,,,1552500410
